Cod_Secao;Cod_Divisao;Cod_Grupo;Cod_Classe;Nome_Secao;Nome_Divisao;Nome_Grupo;Nome_Classe
A;1;11;1113;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de cereais
A;1;11;1121;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de algodão herbáceo e de outras fibras de lavoura temporária
A;1;11;1130;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de cana-de-açúcar
A;1;11;1148;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de fumo
A;1;11;1156;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de soja
A;1;11;1164;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de oleaginosas de lavoura temporária, exceto soja
A;1;11;1199;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras temporárias;Cultivo de plantas de lavoura temporária não especificadas anteriormente
A;1;12;1211;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Horticultura e floricultura;Horticultura
A;1;12;1229;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Horticultura e floricultura;Cultivo de flores e plantas ornamentais
A;1;13;1318;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de laranja
A;1;13;1326;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de uva
A;1;13;1334;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de frutas de lavoura permanente, exceto laranja e uva
A;1;13;1342;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de café
A;1;13;1351;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de cacau
A;1;13;1393;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de lavouras permanentes;Cultivo de plantas de lavoura permanente não especificadas anteriormente
A;1;14;1415;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de sementes e mudas certificadas;Produção de sementes certificadas
A;1;14;1423;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Produção de sementes e mudas certificadas;Produção de mudas e outras formas de propagação vegetal, certificadas
A;1;15;1512;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de bovinos
A;1;15;1521;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de outros animais de grande porte
A;1;15;1539;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de caprinos e ovinos
A;1;15;1547;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de suínos
A;1;15;1555;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de aves
A;1;15;1598;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Pecuária;Criação de animais não especificados anteriormente
A;1;16;1610;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";Atividades de apoio à agricultura
A;1;16;1628;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";Atividades de apoio à pecuária
A;1;16;1636;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";Atividades de pós-colheita
A;1;17;1709;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;Caça e serviços relacionados;Caça e serviços relacionados
A;2;21;2101;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PRODUÇÃO FLORESTAL;Produção florestal - florestas plantadas;Produção florestal - florestas plantadas
A;2;22;2209;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PRODUÇÃO FLORESTAL;Produção florestal - florestas nativas;Produção florestal - florestas nativas
A;2;23;2306;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PRODUÇÃO FLORESTAL;Atividades de apoio à produção florestal;Atividades de apoio à produção florestal
A;3;31;3116;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PESCA E AQÜICULTURA;Pesca;Pesca em água salgada
A;3;31;3124;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PESCA E AQÜICULTURA;Pesca;Pesca em água doce
A;3;32;3213;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PESCA E AQÜICULTURA;Aqüicultura;Aqüicultura em água salgada e salobra
A;3;32;3221;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA;PESCA E AQÜICULTURA;Aqüicultura;Aqüicultura em água doce
B;5;50;5003;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE CARVÃO MINERAL;Extração de carvão mineral;Extração de carvão mineral
B;6;60;6000;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;Extração de petróleo e gás natural;Extração de petróleo e gás natural
B;7;71;7103;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minério de ferro;Extração de minério de ferro
B;7;72;7219;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minério de alumínio
B;7;72;7227;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minério de estanho
B;7;72;7235;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minério de manganês
B;7;72;7243;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minério de metais preciosos
B;7;72;7251;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minerais radioativos
B;7;72;7294;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS METÁLICOS;Extração de minerais metálicos não-ferrosos;Extração de minerais metálicos não-ferrosos não especificados anteriormente
B;8;81;8100;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Extração de pedra, areia e argila;Extração de pedra, areia e argila
B;8;89;8916;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Extração de outros minerais não-metálicos;Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos
B;8;89;8924;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Extração de outros minerais não-metálicos;Extração e refino de sal marinho e sal-gema
B;8;89;8932;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Extração de outros minerais não-metálicos;Extração de gemas (pedras preciosas e semipreciosas)
B;8;89;8991;INDÚSTRIAS EXTRATIVAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;Extração de outros minerais não-metálicos;Extração de minerais não-metálicos não especificados anteriormente
B;9;91;9106;INDÚSTRIAS EXTRATIVAS;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Atividades de apoio à extração de petróleo e gás natural;Atividades de apoio à extração de petróleo e gás natural
B;9;99;9904;INDÚSTRIAS EXTRATIVAS;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;Atividades de apoio à extração de minerais, exceto petróleo e gás natural;Atividades de apoio à extração de minerais, exceto petróleo e gás natural
C;10;101;10112;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Abate e fabricação de produtos de carne;Abate de reses, exceto suínos
C;10;101;10121;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Abate e fabricação de produtos de carne;Abate de suínos, aves e outros pequenos animais
C;10;101;10139;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Abate e fabricação de produtos de carne;Fabricação de produtos de carne
C;10;102;10201;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Preservação do pescado e fabricação de produtos do pescado;Preservação do pescado e fabricação de produtos do pescado
C;10;103;10317;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de conservas de frutas, legumes e outros vegetais;Fabricação de conservas de frutas
C;10;103;10325;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de conservas de frutas, legumes e outros vegetais;Fabricação de conservas de legumes e outros vegetais
C;10;103;10333;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de conservas de frutas, legumes e outros vegetais;Fabricação de sucos de frutas, hortaliças e legumes
C;10;104;10414;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de óleos e gorduras vegetais e animais;Fabricação de óleos vegetais em bruto, exceto óleo de milho
C;10;104;10422;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de óleos e gorduras vegetais e animais;Fabricação de óleos vegetais refinados, exceto óleo de milho
C;10;104;10431;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de óleos e gorduras vegetais e animais;Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais
C;10;105;10511;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Laticínios;Preparação do leite
C;10;105;10520;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Laticínios;Fabricação de laticínios
C;10;105;10538;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Laticínios;Fabricação de sorvetes e outros gelados comestíveis
C;10;106;10619;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Beneficiamento de arroz e fabricação de produtos do arroz
C;10;106;10627;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Moagem de trigo e fabricação de derivados
C;10;106;10635;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Fabricação de farinha de mandioca e derivados
C;10;106;10643;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Fabricação de farinha de milho e derivados, exceto óleos de milho
C;10;106;10651;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Fabricação de amidos e féculas de vegetais e de óleos de milho
C;10;106;10660;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Fabricação de alimentos para animais
C;10;106;10694;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Moagem, fabricação de produtos amiláceos e de alimentos para animais;Moagem e fabricação de produtos de origem vegetal não especificados anteriormente
C;10;107;10716;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação e refino de açúcar;Fabricação de açúcar em bruto
C;10;107;10724;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação e refino de açúcar;Fabricação de açúcar refinado
C;10;108;10813;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Torrefação e moagem de café;Torrefação e moagem de café
C;10;108;10821;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Torrefação e moagem de café;Fabricação de produtos à base de café
C;10;109;10911;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de produtos de panificação
C;10;109;10929;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de biscoitos e bolachas
C;10;109;10937;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de produtos derivados do cacau, de chocolates e confeitos
C;10;109;10945;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de massas alimentícias
C;10;109;10953;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de especiarias, molhos, temperos e condimentos
C;10;109;10961;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de alimentos e pratos prontos
C;10;109;10996;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;Fabricação de outros produtos alimentícios;Fabricação de produtos alimentícios não especificados anteriormente
C;11;111;11119;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE BEBIDAS;Fabricação de bebidas alcoólicas;Fabricação de aguardentes e outras bebidas destiladas
C;11;111;11127;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE BEBIDAS;Fabricação de bebidas alcoólicas;Fabricação de vinho
C;11;111;11135;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE BEBIDAS;Fabricação de bebidas alcoólicas;Fabricação de malte, cervejas e chopes
C;11;112;11216;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE BEBIDAS;Fabricação de bebidas não-alcoólicas;Fabricação de águas envasadas
C;11;112;11224;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE BEBIDAS;Fabricação de bebidas não-alcoólicas;Fabricação de refrigerantes e de outras bebidas não-alcoólicas
C;12;121;12107;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DO FUMO;Processamento industrial do fumo;Processamento industrial do fumo
C;12;122;12204;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DO FUMO;Fabricação de produtos do fumo;Fabricação de produtos do fumo
C;13;131;13111;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Preparação e fiação de fibras têxteis;Preparação e fiação de fibras de algodão
C;13;131;13120;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Preparação e fiação de fibras têxteis;Preparação e fiação de fibras têxteis naturais, exceto algodão
C;13;131;13138;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Preparação e fiação de fibras têxteis;Fiação de fibras artificiais e sintéticas
C;13;131;13146;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Preparação e fiação de fibras têxteis;Fabricação de linhas para costurar e bordar
C;13;132;13219;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Tecelagem, exceto malha;Tecelagem de fios de algodão
C;13;132;13227;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Tecelagem, exceto malha;Tecelagem de fios de fibras têxteis naturais, exceto algodão
C;13;132;13235;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Tecelagem, exceto malha;Tecelagem de fios de fibras artificiais e sintéticas
C;13;133;13308;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de tecidos de malha;Fabricação de tecidos de malha
C;13;134;13405;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Acabamentos em fios, tecidos e artefatos têxteis;Acabamentos em fios, tecidos e artefatos têxteis
C;13;135;13511;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de artefatos têxteis, exceto vestuário;Fabricação de artefatos têxteis para uso doméstico
C;13;135;13529;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de artefatos têxteis, exceto vestuário;Fabricação de artefatos de tapeçaria
C;13;135;13537;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de artefatos têxteis, exceto vestuário;Fabricação de artefatos de cordoaria
C;13;135;13545;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de artefatos têxteis, exceto vestuário;Fabricação de tecidos especiais, inclusive artefatos
C;13;135;13596;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;Fabricação de artefatos têxteis, exceto vestuário;Fabricação de outros produtos têxteis não especificados anteriormente
C;14;141;14118;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Confecção de artigos do vestuário e acessórios;Confecção de roupas íntimas
C;14;141;14126;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Confecção de artigos do vestuário e acessórios;Confecção de peças do vestuário, exceto roupas íntimas
C;14;141;14134;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Confecção de artigos do vestuário e acessórios;Confecção de roupas profissionais
C;14;141;14142;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Confecção de artigos do vestuário e acessórios;Fabricação de acessórios do vestuário, exceto para segurança e proteção
C;14;142;14215;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Fabricação de artigos de malharia e tricotagem;Fabricação de meias
C;14;142;14223;INDÚSTRIAS DE TRANSFORMAÇÃO;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;Fabricação de artigos de malharia e tricotagem;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias
C;15;151;15106;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Curtimento e outras preparações de couro;Curtimento e outras preparações de couro
C;15;152;15211;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de artigos para viagem e de artefatos diversos de couro;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material
C;15;152;15297;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de artigos para viagem e de artefatos diversos de couro;Fabricação de artefatos de couro não especificados anteriormente
C;15;153;15319;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de calçados;Fabricação de calçados de couro
C;15;153;15327;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de calçados;Fabricação de tênis de qualquer material
C;15;153;15335;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de calçados;Fabricação de calçados de material sintético
C;15;153;15394;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de calçados;Fabricação de calçados de materiais não especificados anteriormente
C;15;154;15408;INDÚSTRIAS DE TRANSFORMAÇÃO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;Fabricação de partes para calçados, de qualquer material;Fabricação de partes para calçados, de qualquer material
C;16;161;16102;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DE MADEIRA;Desdobramento de madeira;Desdobramento de madeira
C;16;162;16218;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DE MADEIRA;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada
C;16;162;16226;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DE MADEIRA;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;"Fabricação de estruturas de madeira e de artigos de carpintaria para 
construção"
C;16;162;16234;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DE MADEIRA;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;Fabricação de artefatos de tanoaria e de embalagens de madeira
C;16;162;16293;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS DE MADEIRA;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis
C;17;171;17109;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de celulose e outras pastas para a fabricação de papel;Fabricação de celulose e outras pastas para a fabricação de papel
C;17;172;17214;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de papel, cartolina e papel-cartão;Fabricação de papel
C;17;172;17222;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de papel, cartolina e papel-cartão;Fabricação de cartolina e papel-cartão
C;17;173;17311;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de embalagens de papel
C;17;173;17320;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de embalagens de cartolina e papel-cartão
